 Run No.   Original ID Tr     Solution     Inbr %                                                                        
    5123         15123  1    0.230464E-01   0.000    
    5124         15124  1   -0.225233       0.000    
    5125         15125  1   -0.780468       0.000    
    5126         15126  1    -1.52824       0.000    
    5127         15127  1   -0.758831       0.000    
    5128         15128  1    0.338353       0.000    
    5129         15129  1   -0.575177       0.000    
    5130         15130  1    0.292053E-01   0.000    
    5131         15131  1    0.537821       0.000    
    5132         15132  1   -0.945759       0.000    
    5133         15133  1    -1.51520       0.000    
    5134         15134  1    -2.62930       0.000    
    5135         15135  1    -1.25258       0.000    
    5136         15136  1   -0.239734E-01   0.000    
    5137         15137  1    0.451467       0.000    
    5138         15138  1    0.354183       0.000    
    5139         15139  1    0.906486       0.000    
    5140         15140  1     1.95074       0.000    
    5141         15141  1    0.800045       0.000    
    5142         15142  1    -1.39601       0.000    
    5143         15143  1    -1.88281       0.000    
    5144         15144  1    -1.16419       0.000    
    5145         15145  1   -0.309889       0.000    
    5146         15146  1   -0.104535       0.000    
    5147         15147  1    0.810449       0.000    
    5148         15148  1   -0.119327       0.000    
    5149         15149  1    -1.64824       0.000    
    5150         15150  1   -0.494985       0.000    
    5151         15151  1    0.285492       0.000    
    5152         15152  1   -0.897313       0.000    
    5153         15153  1    0.967276       0.000    
    5154         15154  1    0.716131       0.000    
    5155         15155  1    0.136462E-01   0.000    
    5156         15156  1   -0.675519       0.000    
    5157         15157  1     1.27177       0.000    
    5158         15158  1    0.886374E-01   0.000    
    5159         15159  1    0.164281       0.000    
    5160         15160  1    0.383900       0.000    
    5161         15161  1   -0.330945       0.000    
    5162         15162  1    0.246535       0.000    
    5163         15163  1    0.345122E-01   0.000    
    5164         15164  1    0.615572       0.000    
    5165         15165  1   -0.708779       0.000    
    5166         15166  1    0.844999       0.000    
    5167         15167  1   -0.510425       0.000    
    5168         15168  1    -1.73474       0.000    
    5169         15169  1     1.07688       0.000    
    5170         15170  1    0.312320       0.000    
    5171         15171  1    0.327347E-01   0.000    
    5172         15172  1   -0.330841       0.000    
    5173         15173  1   -0.455212E-01   0.000    
    5174         15174  1   -0.416462       0.000    
    5175         15175  1    0.845291E-02   0.000    
    5176         15176  1    -1.53486       0.000    
    5177         15177  1     1.18720       0.000    
    5178         15178  1   -0.173586       0.000    
    5179         15179  1   -0.663926       0.000    
    5180         15180  1   -0.528943       0.000    
    5181         15181  1   -0.471863       0.000    
    5182         15182  1   -0.512254       0.000    
    5183         15183  1    0.180184       0.000    
    5184         15184  1    0.348364       0.000    
    5185         15185  1    0.967750       0.000    
    5186         15186  1   -0.118965E-01   0.000    
    5187         15187  1     2.49492       0.000    
    5188         15188  1    0.108577       0.000    
    5189         15189  1    0.114988       0.000    
    5190         15190  1   -0.983486       0.000    
    5191         15191  1     1.28320       0.000    
    5192         15192  1     1.13575       0.000    
    5193         15193  1     1.13271       0.000    
    5194         15194  1    -1.31347       0.000    
    5195         15195  1    0.151173       0.000    
    5196         15196  1   -0.263440       0.000    
    5197         15197  1    0.315050       0.000    
    5198         15198  1     1.08536       0.000    
    5199         15199  1   -0.196383       0.000    
    5200         15200  1   -0.925431       0.000    
    5201         15201  1    0.202437       0.705    
    5202         15202  1   -0.202796       0.735    
    5203         15203  1    0.443171E-01   0.735    
    5204         15204  1   -0.192450E-02   0.587    
    5205         15205  1     1.27945       0.587    
    5206         15206  1   -0.951402E-02   0.587    
    5207         15207  1    0.241772       0.387    
    5208         15208  1   -0.305748       0.387    
    5209         15209  1   -0.505637E-01   0.456    
    5210         15210  1   -0.723496       0.456    
    5211         15211  1   -0.808023       0.416    
    5212         15212  1   -0.244239       0.416    
    5213         15213  1   -0.654205       0.416    
    5214         15214  1    -1.39644       0.416    
    5215         15215  1    0.261313       0.567    
    5216         15216  1   -0.720751       0.567    
    5217         15217  1    0.450635E-01   0.567    
    5218         15218  1   -0.549004       0.493    
    5219         15219  1   -0.287128       0.416    
    5220         15220  1   -0.893666       0.416    
    5221         15221  1   -0.607578       1.398    
    5222         15222  1    0.320291       0.509    
    5223         15223  1    0.483783       0.509    
    5224         15224  1    0.214707       0.390    
    5225         15225  1    0.170928       0.390    
    5226         15226  1    0.533520       0.390    
    5227         15227  1    0.718066       0.390    
    5228         15228  1   -0.330380       0.792    
    5229         15229  1   -0.578178       0.792    
    5230         15230  1    -1.05476       0.467    
    5231         15231  1   -0.173987       0.467    
    5232         15232  1   -0.400069       0.454    
    5233         15233  1    0.678752       0.741    
    5234         15234  1    0.315421       0.741    
    5235         15235  1   -0.905555       0.583    
    5236         15236  1   -0.415333       0.583    
    5237         15237  1    0.368115       0.583    
    5238         15238  1    -1.51372       1.973    
    5239         15239  1   -0.140255       0.436    
    5240         15240  1     1.18337       0.436    
    5241         15241  1    0.516978E-01   0.436    
    5242         15242  1    0.207642       0.404    
    5243         15243  1    -1.01846       0.404    
    5244         15244  1    0.380845E-01   0.472    
    5245         15245  1    0.373082       0.472    
    5246         15246  1    0.214980       0.637    
    5247         15247  1    -1.08609       0.369    
    5248         15248  1    0.335141       0.369    
    5249         15249  1   -0.567655       0.369    
    5250         15250  1    0.214807       2.165    
    5251         15251  1   -0.532363       2.165    
    5252         15252  1   -0.566587       2.165    
    5253         15253  1   -0.853111       0.541    
    5254         15254  1   -0.288644       0.541    
    5255         15255  1   -0.346131       0.541    
    5256         15256  1   -0.656922       0.541    
    5257         15257  1   -0.126256       1.472    
    5258         15258  1    0.162096       0.439    
    5259         15259  1    0.267813       0.906    
    5260         15260  1    0.156639       0.906    
    5261         15261  1    -1.40404       0.439    
    5262         15262  1   -0.230678       0.721    
    5263         15263  1    0.290955       0.721    
    5264         15264  1   -0.866142       0.972    
    5265         15265  1    -1.39842       0.972    
    5266         15266  1    -1.01274       0.972    
    5267         15267  1    0.296329       0.547    
    5268         15268  1    0.554640       0.547    
    5269         15269  1    0.757173       1.628    
    5270         15270  1    0.664158       1.628    
    5271         15271  1     1.03878       2.091    
    5272         15272  1   -0.266419       2.091    
    5273         15273  1    0.227526       0.605    
    5274         15274  1     1.50689       0.605    
    5275         15275  1    0.171157       0.605    
    5276         15276  1    0.295337E-01   0.484    
    5277         15277  1    0.284191       2.467    
    5278         15278  1    0.158437E-01   2.467    
    5279         15279  1    -1.00836       0.625    
    5280         15280  1    -1.01390       0.625    
    5281         15281  1    -1.40660       1.036    
    5282         15282  1    0.274997       0.785    
    5283         15283  1    0.537982       0.785    
    5284         15284  1    0.502863E-01   0.785    
    5285         15285  1    0.464967       1.316    
    5286         15286  1    0.359096       1.316    
    5287         15287  1    0.446537       2.210    
    5288         15288  1   -0.245627       2.210    
    5289         15289  1    0.221202       0.454    
    5290         15290  1    0.315821       1.167    
    5291         15291  1     1.30553       0.752    
    5292         15292  1    0.849024       0.752    
    5293         15293  1   -0.373337       0.910    
    5294         15294  1     1.00619       0.461    
    5295         15295  1     1.39194       0.461    
    5296         15296  1   -0.818427       0.676    
    5297         15297  1   -0.158329       0.676    
    5298         15298  1   -0.522427       0.841    
    5299         15299  1   -0.627950E-01   0.841    
    5300         15300  1    0.118557       0.841    
    5301         15301  1    -1.02738       0.762    
    5302         15302  1   -0.151829E-01   0.762    
    5303         15303  1     1.30682       0.675    
    5304         15304  1    0.883480       0.675    
    5305         15305  1    0.859180       6.883    
    5306         15306  1     1.50146       6.883    
    5307         15307  1    0.102403       1.127    
    5308         15308  1   -0.372632       1.127    
    5309         15309  1    0.852681       1.127    
    5310         15310  1   -0.923536E-01   0.630    
    5311         15311  1    0.762225       1.140    
    5312         15312  1    0.959886       1.140    
    5313         15313  1     1.34217       1.140    
    5314         15314  1   -0.553061       1.024    
    5315         15315  1    0.261063E-01   1.024    
    5316         15316  1   -0.382334       1.024    
    5317         15317  1    0.671663       0.627    
    5318         15318  1    0.189961       0.627    
    5319         15319  1    0.783590       0.627    
    5320         15320  1   -0.986885       0.648    
    5321         15321  1   -0.632529E-01   0.713    
    5322         15322  1    0.151253       0.713    
    5323         15323  1   -0.122694       0.952    
    5324         15324  1    0.178685       0.952    
    5325         15325  1   -0.356340       1.210    
    5326         15326  1   -0.104200       1.210    
    5327         15327  1    0.912250       1.210    
    5328         15328  1   -0.273765       1.210    
    5329         15329  1     1.34210       1.465    
    5330         15330  1    0.741407       1.465    
    5331         15331  1    0.157521       0.861    
    5332         15332  1   -0.360558       0.861    
    5333         15333  1   -0.658583       0.196    
    5334         15334  1   -0.394022       0.196    
    5335         15335  1   -0.208301       0.196    
    5336         15336  1   -0.248795       0.196    
    5337         15337  1     1.16034       0.803    
    5338         15338  1    0.805065       0.803    
    5339         15339  1     1.37099       0.281    
    5340         15340  1     1.16916       0.281    
    5341         15341  1    0.837899       0.281    
    5342         15342  1   -0.334465       0.183    
    5343         15343  1   -0.839431E-01   0.183    
    5344         15344  1    0.608826       0.183    
    5345         15345  1   -0.898424       0.252    
    5346         15346  1   -0.973456       0.252    
    5347         15347  1   -0.866926       0.252    
    5348         15348  1   -0.632810       0.252    
    5349         15349  1   -0.302559E-01   0.252    
    5350         15350  1    -1.03028       0.202    
    5351         15351  1    0.137753       0.202    
    5352         15352  1    -1.74784       0.202    
    5353         15353  1   -0.517998       0.445    
    5354         15354  1   -0.571188E-01   0.356    
    5355         15355  1    0.988827E-01   0.356    
    5356         15356  1   -0.665505       0.274    
    5357         15357  1   -0.543816E-01   0.274    
    5358         15358  1   -0.348963       0.202    
    5359         15359  1    -1.03173       0.202    
    5360         15360  1   -0.795290       0.222    
    5361         15361  1    -2.28997       0.222    
    5362         15362  1    -2.13299       0.222    
    5363         15363  1   -0.142531E-01   0.375    
    5364         15364  1    0.143008       0.240    
    5365         15365  1   -0.924899       0.229    
    5366         15366  1   -0.991285       0.229    
    5367         15367  1    -1.48671      12.775    
    5368         15368  1    -1.27039      12.775    
    5369         15369  1   -0.992230      12.775    
    5370         15370  1     1.22662       0.168    
    5371         15371  1    0.437098       0.168    
    5372         15372  1    0.201107       0.220    
    5373         15373  1    0.995686       0.584    
    5374         15374  1     1.52652       0.584    
    5375         15375  1    0.508279       0.430    
    5376         15376  1    0.644509       0.447    
    5377         15377  1    0.945931E-01   0.447    
    5378         15378  1    0.130601       0.230    
    5379         15379  1    0.832023       0.230    
    5380         15380  1   -0.868672       0.197    
    5381         15381  1   -0.670061       0.197    
    5382         15382  1   -0.826894       0.197    
    5383         15383  1    0.381182       0.171    
    5384         15384  1   -0.274681       0.171    
    5385         15385  1    0.943109       0.418    
    5386         15386  1   -0.647407       0.233    
    5387         15387  1    0.590267       0.181    
    5388         15388  1   -0.431083       0.405    
    5389         15389  1    -1.54479       0.408    
    5390         15390  1    -1.30825       0.408    
    5391         15391  1    -1.52480       0.408    
    5392         15392  1   -0.297305       0.325    
    5393         15393  1   -0.388736       0.325    
    5394         15394  1    -1.36385       0.313    
    5395         15395  1    0.270300       0.313    
    5396         15396  1    0.227114       0.313    
    5397         15397  1    0.105029       0.313    
    5398         15398  1    0.910026       0.473    
    5399         15399  1    0.104387       0.530    
    5400         15400  1   -0.588462       0.233    
    5401         15401  1    -3.19315       0.570    
    5402         15402  1    -1.87172       0.570    
    5403         15403  1    -1.01568       0.313    
    5404         15404  1    0.440247E-01   0.302    
    5405         15405  1   -0.681006       0.302    
    5406         15406  1   -0.598379       1.632    
    5407         15407  1   -0.359352E-02   1.632    
    5408         15408  1   -0.493768       1.632    
    5409         15409  1    0.307443       1.632    
    5410         15410  1     1.88730       0.219    
    5411         15411  1    0.279807       0.345    
    5412         15412  1    0.925588       0.326    
    5413         15413  1   -0.274553       0.326    
    5414         15414  1    -1.16710       0.503    
    5415         15415  1   -0.246807E-01   0.207    
    5416         15416  1    0.262351       0.207    
    5417         15417  1   -0.656250       0.207    
    5418         15418  1   -0.149202       0.237    
    5419         15419  1    0.653872       0.237    
    5420         15420  1    -1.63427       0.160    
    5421         15421  1    0.278002       0.442    
    5422         15422  1    0.136331       0.442    
    5423         15423  1   -0.986643       0.183    
    5424         15424  1    -1.09924       0.183    
    5425         15425  1    -1.40185       0.199    
    5426         15426  1   -0.368898       0.199    
    5427         15427  1   -0.647921       3.381    
    5428         15428  1   -0.721093       0.388    
    5429         15429  1   -0.318282       0.388    
    5430         15430  1    0.264931       1.077    
    5431         15431  1   -0.865058       1.077    
    5432         15432  1    0.207166       1.077    
    5433         15433  1    0.276775       0.319    
    5434         15434  1   -0.813153       0.435    
    5435         15435  1   -0.947490       0.435    
    5436         15436  1   -0.983611       0.435    
    5437         15437  1    -1.42929       0.484    
    5438         15438  1    -2.21108       0.484    
    5439         15439  1    0.197833       0.197    
    5440         15440  1   -0.385565       0.197    
    5441         15441  1    0.829755E-01   0.692    
    5442         15442  1    -1.73130       0.218    
    5443         15443  1   -0.154801       0.236    
    5444         15444  1     1.01434       0.230    
    5445         15445  1    0.371728       0.230    
    5446         15446  1     1.21863       0.200    
    5447         15447  1     1.34905       0.200    
    5448         15448  1    0.143389       0.200    
    5449         15449  1   -0.477487       0.203    
    5450         15450  1   -0.425168       0.466    
    5451         15451  1    0.863532       0.269    
    5452         15452  1   -0.179722       0.269    
    5453         15453  1    0.374020       0.317    
    5454         15454  1     1.55599       0.317    
    5455         15455  1   -0.726580       0.189    
    5456         15456  1    -1.18300       0.189    
    5457         15457  1   -0.779604       0.263    
    5458         15458  1     1.12981       0.439    
    5459         15459  1    0.473899       0.439    
    5460         15460  1    0.600433       0.000    
    5461         15461  1   -0.289698       0.000    
    5462         15462  1    0.994285       0.000    
    5463         15463  1     1.10482       0.000    
    5464         15464  1   -0.485976       0.000    
    5465         15465  1   -0.183250       0.000    
    5466         15466  1    0.278087       0.000    
    5467         15467  1    0.182719E-01   0.000    
    5468         15468  1   -0.160575E-01   0.000    
    5469         15469  1    0.396248       0.000    
    5470         15470  1    0.234647       0.000    
    5471         15471  1    -1.91503       0.000    
    5472         15472  1   -0.888962       0.000    
    5473         15473  1   -0.183843       0.000    
    5474         15474  1   -0.948244       0.000    
    5475         15475  1   -0.563890       0.000    
    5476         15476  1   -0.233570       0.000    
    5477         15477  1     1.54703       0.000    
    5478         15478  1    0.321359       0.000    
    5479         15479  1    0.111599       0.000    
    5480         15480  1   -0.605622       0.000    
    5481         15481  1   -0.211702       0.000    
    5482         15482  1   -0.206208       0.000    
    5483         15483  1   -0.405928       0.000    
    5484         15484  1   -0.982757       0.000    
    5485         15485  1    -1.71142       0.000    
    5486         15486  1    -1.27429       0.000    
    5487         15487  1    -1.65213       0.000    
    5488         15488  1    0.129744E-01   0.000    
    5489         15489  1   -0.333476       0.000    
    5490         15490  1   -0.102870       0.000    
    5491         15491  1    -1.45269       0.000    
    5492         15492  1    0.143327       0.000    
    5493         15493  1   -0.373049       0.000    
    5494         15494  1    0.684290E-03   0.000    
    5495         15495  1   -0.721188       0.000    
    5496         15496  1   -0.312440E-01   0.000    
    5497         15497  1   -0.174661       0.000    
    5498         15498  1   -0.466533       0.000    
    5499         15499  1   -0.239297       0.000    
    5500         15500  1    0.444718       0.000    
    5501         15501  1    0.940134       0.000    
    5502         15502  1    0.705818       0.000    
    5503         15503  1    0.912777       0.000    
    5504         15504  1     1.37933       0.000    
    5505         15505  1    0.277079       0.000    
    5506         15506  1     1.16702       0.000    
    5507         15507  1    0.635759       0.000    
    5508         15508  1    0.212750       0.000    
    5509         15509  1   -0.183362       0.000    
    5510         15510  1   -0.311047E-01   0.000    
    5511         15511  1   -0.164604E-01   0.000    
    5512         15512  1   -0.245521       0.000    
    5513         15513  1   -0.167115       0.000    
    5514         15514  1   -0.900565E-01   0.000    
    5515         15515  1    -1.53881       0.000    
    5516         15516  1     1.90536       0.000    
    5517         15517  1     1.92686       0.000    
    5518         15518  1    0.575769       0.000    
    5519         15519  1   -0.371720       0.000    
    5520         15520  1    0.432918       0.000    
    5521         15521  1    0.524218       0.000    
    5522         15522  1    0.424252       0.000    
    5523         15523  1   -0.405889       0.000    
    5524         15524  1   -0.176577       0.000    
    5525         15525  1   -0.551740       0.000    
    5526         15526  1   -0.414058       0.000    
    5527         15527  1    0.695284       0.000    
    5528         15528  1     1.53191       0.000    
    5529         15529  1   -0.917505       0.000    
    5530         15530  1    0.265246       0.000    
    5531         15531  1    0.298964       0.000    
    5532         15532  1   -0.864524       0.000    
    5533         15533  1   -0.653702       0.000    
    5534         15534  1   -0.465972       0.000    
    5535         15535  1    -1.29230       0.000    
    5536         15536  1    -1.17771       0.000    
    5537         15537  1    0.205280E-01   0.723    
    5538         15538  1    0.321058       3.739    
    5539         15539  1    0.905935       0.562    
    5540         15540  1    0.541606       0.562    
    5541         15541  1     1.28057       0.562    
    5542         15542  1    0.876224       0.562    
    5543         15543  1    0.496042       0.448    
    5544         15544  1     1.29944       0.315    
    5545         15545  1    0.897512       0.315    
    5546         15546  1    0.540093       0.437    
    5547         15547  1     1.12700       0.437    
    5548         15548  1    0.287392       0.437    
    5549         15549  1     1.65374       0.587    
    5550         15550  1     2.06228       0.587    
    5551         15551  1    0.424158       0.689    
    5552         15552  1    0.565454       0.689    
    5553         15553  1     1.16203       0.637    
    5554         15554  1     1.52582       0.637    
    5555         15555  1   -0.294020       0.848    
    5556         15556  1    0.338648       0.848    
    5557         15557  1   -0.476045E-01   0.848    
    5558         15558  1   -0.671225       0.718    
    5559         15559  1    0.241211       1.195    
    5560         15560  1    0.593723       0.587    
    5561         15561  1   -0.544141       0.000    
    5562         15562  1    0.745354E-02   0.000    
    5563         15563  1   -0.252920       0.000    
    5564         15564  1    0.902471       0.000    
    5565         15565  1   -0.550770       0.000    
    5566         15566  1     1.50904       0.000    
    5567         15567  1   -0.245278       0.000    
    5568         15568  1    0.154204       0.000    
    5569         15569  1    0.452783       0.000    
    5570         15570  1    -1.23787       0.000    
    5571         15571  1     1.27113       0.000    
    5572         15572  1    0.775874       0.000    
    5573         15573  1    0.305504       0.000    
    5574         15574  1    0.601013       0.000    
    5575         15575  1   -0.370055       0.000    
    5576         15576  1    -1.05932       0.000    
    5577         15577  1   -0.673755       0.000    
    5578         15578  1   -0.710995       0.000    
    5579         15579  1    0.441670       0.000    
    5580         15580  1     1.26330       0.000    
    5581         15581  1   -0.388940       0.000    
    5582         15582  1    0.429142       0.000    
    5583         15583  1   -0.358528       0.000    
    5584         15584  1    0.294230       0.000    
    5585         15585  1    0.874578       0.000    
    5586         15586  1    0.348940       0.000    
    5587         15587  1    -1.80198       0.000    
    5588         15588  1     1.50644       0.000    
    5589         15589  1    0.593991E-01   0.000    
    5590         15590  1    0.318455       0.000    
    5591         15591  1    0.535758E-01   0.000    
    5592         15592  1    0.470326       0.000    
    5593         15593  1    -1.55561       0.000    
    5594         15594  1    0.865459E-01   0.000    
    5595         15595  1    0.368407       0.000    
    5596         15596  1    -1.11133       0.000    
    5597         15597  1    0.257838       0.000    
    5598         15598  1     1.26131       0.000    
    5599         15599  1    0.771665       0.000    
    5600         15600  1    0.537296       0.000    
    5601         15601  1    0.143054E-01   0.366    
    5602         15602  1     1.44821       3.291    
    5603         15603  1   -0.669295E-01   0.417    
    5604         15604  1    0.347689       0.417    
    5605         15605  1    0.815789       0.417    
    5606         15606  1    0.455777       0.565    
    5607         15607  1    0.225814       0.565    
    5608         15608  1    0.866848       0.565    
    5609         15609  1    0.855216       0.634    
    5610         15610  1    0.921019       0.634    
    5611         15611  1    0.639829       0.634    
    5612         15612  1    0.392764       0.498    
    5613         15613  1    0.141364       0.498    
    5614         15614  1    0.914695       0.615    
    5615         15615  1    0.787857       0.615    
    5616         15616  1    0.792246       0.615    
    5617         15617  1    -1.53325       0.649    
    5618         15618  1   -0.648276       0.649    
    5619         15619  1   -0.726916       0.649    
    5620         15620  1    0.762519       0.694    
    5621         15621  1    0.362290       0.849    
    5622         15622  1   -0.681345       0.893    
    5623         15623  1   -0.908387       0.893    
    5624         15624  1   -0.841388       0.893    
    5625         15625  1   -0.558931       0.289    
    5626         15626  1   -0.241254       0.289    
    5627         15627  1   -0.435130       0.289    
    5628         15628  1    0.301333       0.289    
    5629         15629  1    0.448703E-01   0.430    
    5630         15630  1    0.378930       0.430    
    5631         15631  1    0.538260       0.430    
    5632         15632  1   -0.219611E-01   0.411    
    5633         15633  1    0.526908       0.411    
    5634         15634  1    -1.03245       0.641    
    5635         15635  1   -0.805307       0.641    
    5636         15636  1   -0.690117       0.461    
    5637         15637  1   -0.981026       0.461    
    5638         15638  1    -1.02763       3.352    
    5639         15639  1   -0.812180       1.258    
    5640         15640  1    -1.02806       1.258    
    5641         15641  1    -2.30756       0.797    
    5642         15642  1   -0.360175       0.443    
    5643         15643  1   -0.975984       0.730    
    5644         15644  1   -0.304622E-01   0.730    
    5645         15645  1   -0.592176       0.730    
    5646         15646  1   -0.506197E-01   0.730    
    5647         15647  1    0.495399       0.496    
    5648         15648  1   -0.366149       1.011    
    5649         15649  1    0.315875E-01   0.542    
    5650         15650  1   -0.866730E-01   0.488    
    5651         15651  1    0.415322       0.488    
    5652         15652  1   -0.819830       0.804    
    5653         15653  1    -1.46060       0.804    
    5654         15654  1   -0.334972       0.443    
    5655         15655  1    0.181665       0.561    
    5656         15656  1   -0.507483       0.561    
    5657         15657  1   -0.261300       2.658    
    5658         15658  1   -0.819823       2.658    
    5659         15659  1   -0.590361       0.692    
    5660         15660  1    0.577315       0.692    
    5661         15661  1    0.689700       0.675    
    5662         15662  1    -1.61500       0.596    
    5663         15663  1    0.734287       0.985    
    5664         15664  1    0.267771       0.985    
    5665         15665  1    0.613554       0.985    
    5666         15666  1   -0.490732       0.587    
    5667         15667  1   -0.322037       0.472    
    5668         15668  1    0.994654       0.472    
    5669         15669  1    0.216258       0.472    
    5670         15670  1    0.165341       0.699    
    5671         15671  1   -0.389524       0.699    
    5672         15672  1   -0.785206       0.699    
    5673         15673  1     1.55553       1.877    
    5674         15674  1   -0.506308       0.511    
    5675         15675  1   -0.114664E-02   0.511    
    5676         15676  1     1.44001       0.382    
    5677         15677  1    0.879205       0.382    
    5678         15678  1    0.995251       0.382    
    5679         15679  1   -0.277540       0.274    
    5680         15680  1   -0.205983       3.878    
    5681         15681  1   -0.493520       3.878    
    5682         15682  1   -0.999115       3.878    
    5683         15683  1    0.369238       0.682    
    5684         15684  1     1.55432       1.523    
    5685         15685  1     1.34658       1.523    
    5686         15686  1     1.21233       1.523    
    5687         15687  1    -1.36819       0.393    
    5688         15688  1    -2.03412       0.393    
    5689         15689  1   -0.485963       0.717    
    5690         15690  1    0.634337       0.409    
    5691         15691  1    0.944776       0.409    
    5692         15692  1    0.385399       0.639    
    5693         15693  1    0.199561       0.639    
    5694         15694  1   -0.143864       0.639    
    5695         15695  1     1.41977       0.471    
    5696         15696  1     1.37101       0.471    
    5697         15697  1    0.920963E-01   0.978    
    5698         15698  1    0.102448E-01   0.978    
    5699         15699  1   -0.202947       0.978    
    5700         15700  1    0.386183       0.466    
    5701         15701  1    0.629334       0.466    
    5702         15702  1    0.128474       0.347    
    5703         15703  1   -0.368921E-01   0.347    
    5704         15704  1   -0.492641       0.163    
    5705         15705  1   -0.220866       0.163    
    5706         15706  1   -0.647697       0.163    
    5707         15707  1    -1.05204       0.163    
    5708         15708  1   -0.646648       0.334    
    5709         15709  1   -0.192075       0.334    
    5710         15710  1   -0.921412       1.790    
    5711         15711  1    0.319565       1.790    
    5712         15712  1    0.250259       1.790    
    5713         15713  1     1.12386       0.335    
    5714         15714  1   -0.327066       0.335    
    5715         15715  1    0.877406       0.443    
    5716         15716  1    0.609935       0.443    
    5717         15717  1    0.379043       0.535    
    5718         15718  1   -0.748539       0.249    
    5719         15719  1    -1.46833       0.249    
    5720         15720  1    0.204882       0.624    
    5721         15721  1    0.547361       0.624    
    5722         15722  1    0.646756       0.346    
    5723         15723  1   -0.375028       0.346    
    5724         15724  1    0.365511       0.346    
    5725         15725  1    -2.30552       0.495    
    5726         15726  1    -1.28780       0.495    
    5727         15727  1    -1.30545       0.495    
    5728         15728  1    -1.29133       0.495    
    5729         15729  1   -0.950493       0.259    
    5730         15730  1   -0.325650       0.259    
    5731         15731  1   -0.457022       0.913    
    5732         15732  1   -0.788157E-02   0.392    
    5733         15733  1   -0.587219       0.392    
    5734         15734  1   -0.895736       0.757    
    5735         15735  1    -1.54487       0.757    
    5736         15736  1   -0.950766       0.581    
    5737         15737  1   -0.768573E-01   0.321    
    5738         15738  1   -0.648488E-01   0.321    
    5739         15739  1    0.639296       0.428    
    5740         15740  1    0.738981       0.428    
    5741         15741  1     2.12088       0.931    
    5742         15742  1     1.98165       0.931    
    5743         15743  1    0.192243       0.172    
    5744         15744  1     1.18742       0.172    
    5745         15745  1     1.05375       0.172    
    5746         15746  1    0.334495       0.341    
    5747         15747  1    0.445962       0.341    
    5748         15748  1   -0.952714E-01   0.341    
    5749         15749  1   -0.225759       0.251    
    5750         15750  1    0.592683       0.251    
    5751         15751  1   -0.394127       0.251    
    5752         15752  1    0.501333       0.251    
    5753         15753  1    0.680466E-01   0.460    
    5754         15754  1   -0.886783       0.460    
    5755         15755  1   -0.766125       0.460    
    5756         15756  1   -0.735360       0.267    
    5757         15757  1   -0.439821       0.267    
    5758         15758  1   -0.490953E-02   0.267    
    5759         15759  1   -0.958318       0.602    
    5760         15760  1   -0.970303       0.602    
    5761         15761  1   -0.259949       0.781    
    5762         15762  1   -0.181371       0.167    
    5763         15763  1   -0.675626       0.167    
    5764         15764  1   -0.999548E-01   0.167    
    5765         15765  1   -0.529705       0.272    
    5766         15766  1   -0.491941       0.272    
    5767         15767  1    0.141960       0.272    
    5768         15768  1    0.797299       0.214    
    5769         15769  1    0.205952       0.214    
    5770         15770  1     1.14133       0.214    
    5771         15771  1    0.805434E-01   0.254    
    5772         15772  1    0.748036       0.254    
    5773         15773  1   -0.207316       0.674    
    5774         15774  1   -0.594458       0.430    
    5775         15775  1    0.616192       0.430    
    5776         15776  1    0.413404       0.430    
    5777         15777  1   -0.854437       0.400    
    5778         15778  1    0.187606E-01   0.400    
    5779         15779  1    0.870800E-01   0.400    
    5780         15780  1     1.10779       0.955    
    5781         15781  1    0.814481       0.955    
    5782         15782  1    0.143306       0.955    
    5783         15783  1    0.477575       0.955    
    5784         15784  1    0.440859       0.196    
    5785         15785  1   -0.324775       0.196    
    5786         15786  1   -0.649063       0.160    
    5787         15787  1    -1.18760       0.160    
    5788         15788  1    0.362840E-01   0.200    
    5789         15789  1   -0.272129       0.200    
    5790         15790  1    0.898110       0.200    
    5791         15791  1     1.51271       0.328    
    5792         15792  1    0.592835       0.328    
    5793         15793  1     1.05793       0.328    
    5794         15794  1     1.46821       0.156    
    5795         15795  1     1.20200       0.340    
    5796         15796  1    0.621834       0.340    
    5797         15797  1     1.59369       0.340    
    5798         15798  1    0.843766       0.340    
    5799         15799  1   -0.419820       0.966    
    5800         15800  1   -0.353571       0.966    
    5801         15801  1   -0.794323       0.966    
    5802         15802  1   -0.140450       0.966    
    5803         15803  1    0.101746       0.295    
    5804         15804  1   -0.369718       0.295    
    5805         15805  1   -0.697600       0.912    
    5806         15806  1   -0.312186E-01   0.912    
    5807         15807  1   -0.209596       0.912    
    5808         15808  1    0.141580       0.467    
    5809         15809  1   -0.349181       0.172    
    5810         15810  1   -0.531724       0.237    
    5811         15811  1    0.215715       0.908    
    5812         15812  1   -0.558801       0.908    
    5813         15813  1     1.21467       1.136    
    5814         15814  1    0.112319       1.136    
    5815         15815  1    0.466460       0.202    
    5816         15816  1    -1.00042       0.423    
    5817         15817  1   -0.510538       0.423    
    5818         15818  1   -0.664218E-01   0.531    
    5819         15819  1    -1.11753       0.531    
    5820         15820  1   -0.606287       0.531    
    5821         15821  1    0.645317       0.395    
    5822         15822  1   -0.145055       0.217    
    5823         15823  1   -0.478614       0.217    
    5824         15824  1    0.832753       0.371    
    5825         15825  1   -0.812408E-02   0.371    
    5826         15826  1    0.367764       0.371    
